id,symbol,price,qty,status,lastUpdate
17916,DIS,1225.89097,2429,NORMAL,2024-12-28T15:28:35
17917,ROKU,598.14250,853,CLOSED,2024-12-28T15:28:36
17918,RTX,1714.88173,137,NORMAL,2024-12-28T15:28:37
17919,AVGO,849.37842,8180,PENDING,2024-12-28T15:28:38
17920,PSX,2342.54674,4656,PENDING,2024-12-28T15:28:39
17921,CME,1961.58786,3451,ALERT,2024-12-28T15:28:40
17922,MRNA,1650.90610,2014,ACTIVE,2024-12-28T15:28:41
17923,SLB,1351.86883,1799,ACTIVE,2024-12-28T15:28:42
17924,VRTX,2437.11553,2515,ACTIVE,2024-12-28T15:28:43
17925,AAL,312.08750,4696,CLOSED,2024-12-28T15:28:44
17926,SBAC,678.38412,4506,PENDING,2024-12-28T15:28:45
17927,F,2453.86426,5863,CLOSED,2024-12-28T15:28:46
17928,JBLU,1345.04707,1964,ALERT,2024-12-28T15:28:47
17929,SO,1976.01714,6204,NORMAL,2024-12-28T15:28:48
17930,LRCX,768.22195,8773,ALERT,2024-12-28T15:28:49
17931,USB,138.95600,7151,ALERT,2024-12-28T15:28:50
17932,GILD,2076.93610,1850,PENDING,2024-12-28T15:28:51
17933,WFC,1841.30686,6698,ACTIVE,2024-12-28T15:28:52
17934,V,1733.83637,8924,CLOSED,2024-12-28T15:28:53
17935,V,1226.32346,3494,CLOSED,2024-12-28T15:28:54
17936,AIQ,631.85397,3076,ALERT,2024-12-28T15:28:55
17937,PNC,912.20084,3282,NORMAL,2024-12-28T15:28:56
17938,NET,1471.04515,8295,CLOSED,2024-12-28T15:28:57
17939,ELV,521.76869,3316,PENDING,2024-12-28T15:28:58
17940,SHOP,395.60758,1482,PENDING,2024-12-28T15:28:59
17941,MA,487.26267,5665,ALERT,2024-12-28T15:29:00
17942,MCO,487.88724,4572,NORMAL,2024-12-28T15:29:01
17943,EQIX,441.02749,8824,ACTIVE,2024-12-28T15:29:02
17944,T,866.48299,8360,PENDING,2024-12-28T15:29:03
17945,VZ,1060.36175,2924,NORMAL,2024-12-28T15:29:04
17946,NOC,1217.31828,3081,PENDING,2024-12-28T15:29:05
17947,ROBO,1083.82209,9086,CLOSED,2024-12-28T15:29:06
17948,COST,648.44439,241,ACTIVE,2024-12-28T15:29:07
17949,MMM,715.02924,4373,CLOSED,2024-12-28T15:29:08
17950,T,1459.31374,244,CLOSED,2024-12-28T15:29:09
17951,XLY,2221.89688,9488,NORMAL,2024-12-28T15:29:10
17952,YUM,2329.20608,1866,NORMAL,2024-12-28T15:29:11
17953,HMC,546.88149,8113,ALERT,2024-12-28T15:29:12
17954,CHTR,1039.63003,1279,CLOSED,2024-12-28T15:29:13
17955,EQIX,770.55000,8924,ALERT,2024-12-28T15:29:14
17956,FTNT,1578.42437,3635,CLOSED,2024-12-28T15:29:15
17957,XOM,1208.05781,1218,CLOSED,2024-12-28T15:29:16
17958,ICE,2281.36453,4742,CLOSED,2024-12-28T15:29:17
17959,ED,1601.65687,8844,NORMAL,2024-12-28T15:29:18
17960,TEAM,539.45015,837,PENDING,2024-12-28T15:29:19
17961,CHTR,257.00677,6202,PENDING,2024-12-28T15:29:20
17962,COP,878.92616,8659,CLOSED,2024-12-28T15:29:21
17963,D,518.46814,460,CLOSED,2024-12-28T15:29:22
17964,MS,2159.70992,1472,ACTIVE,2024-12-28T15:29:23
17965,GD,610.43879,3598,ACTIVE,2024-12-28T15:29:24
17966,HUBS,95.18603,5051,PENDING,2024-12-28T15:29:25
17967,BND,2099.65990,8568,CLOSED,2024-12-28T15:29:26
17968,SPLK,198.15392,9698,PENDING,2024-12-28T15:29:27
17969,WEC,1026.82410,1754,PENDING,2024-12-28T15:29:28
17970,ROKU,2242.02663,5831,ACTIVE,2024-12-28T15:29:29
17971,FANG,1683.45975,481,PENDING,2024-12-28T15:29:30
17972,ZM,163.07110,8144,NORMAL,2024-12-28T15:29:31
17973,GILD,1738.77482,9466,PENDING,2024-12-28T15:29:32
17974,CVX,588.02657,2853,NORMAL,2024-12-28T15:29:33
17975,ARKK,2041.11201,7450,NORMAL,2024-12-28T15:29:34
17976,BLK,451.05217,8949,ALERT,2024-12-28T15:29:35
17977,RIVN,2288.85776,3967,PENDING,2024-12-28T15:29:36
17978,UPS,1303.77431,7951,ALERT,2024-12-28T15:29:37
17979,XLV,310.13815,1956,ACTIVE,2024-12-28T15:29:38
17980,DVN,2082.54923,4520,ACTIVE,2024-12-28T15:29:39
17981,T,301.85917,1384,ALERT,2024-12-28T15:29:40
17982,UNH,307.39063,2515,ALERT,2024-12-28T15:29:41
17983,LMT,2453.90531,8151,ACTIVE,2024-12-28T15:29:42
17984,PNC,766.58529,1938,ALERT,2024-12-28T15:29:43
17985,V,668.46030,2439,CLOSED,2024-12-28T15:29:44
17986,XOM,1641.95159,8972,PENDING,2024-12-28T15:29:45
17987,JNJ,1603.33460,1212,CLOSED,2024-12-28T15:29:46
17988,MSFT,1148.42939,2734,ACTIVE,2024-12-28T15:29:47
17989,AMZN,676.71212,9290,ACTIVE,2024-12-28T15:29:48
17990,TWTR,2324.43888,8345,CLOSED,2024-12-28T15:29:49
17991,CRWD,869.96437,1959,CLOSED,2024-12-28T15:29:50
17992,ICE,2496.43289,5962,CLOSED,2024-12-28T15:29:51
17993,XLK,859.49789,3927,NORMAL,2024-12-28T15:29:52
17994,ARKG,950.30342,2410,NORMAL,2024-12-28T15:29:53
17995,FTNT,813.69955,7464,PENDING,2024-12-28T15:29:54
17996,BMY,307.05902,2178,NORMAL,2024-12-28T15:29:55
17997,LMT,1493.46150,2888,ALERT,2024-12-28T15:29:56
17998,DDOG,1474.48039,3517,NORMAL,2024-12-28T15:29:57
17999,VZ,1609.78655,5461,ACTIVE,2024-12-28T15:29:58
18000,BNTX,2236.40764,8012,ALERT,2024-12-28T15:29:59
18001,HD,1018.20369,9708,NORMAL,2024-12-28T15:30:00
18002,DISH,1810.40129,4070,CLOSED,2024-12-28T15:30:01
18003,TFC,906.06897,5783,ACTIVE,2024-12-28T15:30:02
18004,EXC,1623.81073,6541,NORMAL,2024-12-28T15:30:03
18005,CNI,1673.49558,1655,PENDING,2024-12-28T15:30:04
18006,VTI,1119.54144,8404,CLOSED,2024-12-28T15:30:05
18007,MS,572.81044,9606,ALERT,2024-12-28T15:30:06
18008,GM,154.79290,5462,NORMAL,2024-12-28T15:30:07
18009,EXC,1827.57656,5733,ALERT,2024-12-28T15:30:08
18010,TFC,881.83897,464,ALERT,2024-12-28T15:30:09
18011,IBM,51.09085,6773,ALERT,2024-12-28T15:30:10
18012,DAL,1922.70573,2636,PENDING,2024-12-28T15:30:11
18013,WMT,921.24539,7404,ACTIVE,2024-12-28T15:30:12
18014,CI,389.52957,6243,ALERT,2024-12-28T15:30:13
18015,BIIB,1206.63345,5299,PENDING,2024-12-28T15:30:14
18016,LRCX,1642.12714,1210,NORMAL,2024-12-28T15:30:15
18017,UNG,1989.52907,9521,NORMAL,2024-12-28T15:30:16
18018,RIVN,541.63549,716,CLOSED,2024-12-28T15:30:17
18019,AMAT,2158.01842,8425,CLOSED,2024-12-28T15:30:18
18020,JNJ,1873.31314,4703,NORMAL,2024-12-28T15:30:19
18021,SCHW,219.32170,2395,NORMAL,2024-12-28T15:30:20
18022,TSLA,512.35827,9680,PENDING,2024-12-28T15:30:21
18023,GM,121.89347,4382,PENDING,2024-12-28T15:30:22
18024,BLK,2473.02977,1163,ACTIVE,2024-12-28T15:30:23
18025,DUK,939.45747,3898,ACTIVE,2024-12-28T15:30:24
18026,IBM,269.63351,8389,NORMAL,2024-12-28T15:30:25
18027,IWM,1253.47788,9844,CLOSED,2024-12-28T15:30:26
18028,DASH,1565.34105,8258,ALERT,2024-12-28T15:30:27
18029,PINS,2328.34211,5503,ALERT,2024-12-28T15:30:28
18030,HMC,1991.94109,461,NORMAL,2024-12-28T15:30:29
18031,GE,989.07950,3446,CLOSED,2024-12-28T15:30:30
18032,BA,2372.20571,9014,NORMAL,2024-12-28T15:30:31
18033,YUM,197.78860,7382,ALERT,2024-12-28T15:30:32
18034,CVS,1666.54378,5032,NORMAL,2024-12-28T15:30:33
18035,UPS,1746.46375,426,ACTIVE,2024-12-28T15:30:34
18036,AMD,1502.35714,1233,CLOSED,2024-12-28T15:30:35
18037,ED,545.86840,7089,ALERT,2024-12-28T15:30:36
18038,BKR,1361.88864,7855,NORMAL,2024-12-28T15:30:37
18039,SPGI,2347.41606,1566,CLOSED,2024-12-28T15:30:38
18040,PLTR,1450.81282,4154,ACTIVE,2024-12-28T15:30:39
18041,LMT,2427.11573,3106,PENDING,2024-12-28T15:30:40
18042,MSFT,1288.13254,9617,NORMAL,2024-12-28T15:30:41
18043,ARKF,1861.31556,9131,NORMAL,2024-12-28T15:30:42
18044,DISH,2164.79781,3157,ACTIVE,2024-12-28T15:30:43
18045,XLU,1870.29797,5671,ACTIVE,2024-12-28T15:30:44
18046,ADI,1997.63541,2192,ACTIVE,2024-12-28T15:30:45
18047,XLNX,265.36348,1881,CLOSED,2024-12-28T15:30:46
18048,SNOW,1020.59928,2836,ALERT,2024-12-28T15:30:47
18049,LI,75.40001,4433,PENDING,2024-12-28T15:30:48
18050,IBM,184.90584,8819,CLOSED,2024-12-28T15:30:49
18051,PLTR,252.17097,9645,NORMAL,2024-12-28T15:30:50
18052,XLU,1450.60332,1326,ACTIVE,2024-12-28T15:30:51
18053,ORCL,820.82966,8340,CLOSED,2024-12-28T15:30:52
18054,AMZN,74.03132,2015,ACTIVE,2024-12-28T15:30:53
18055,COF,474.50339,3786,ACTIVE,2024-12-28T15:30:54
18056,DFS,2132.89936,9440,PENDING,2024-12-28T15:30:55
18057,BLK,2324.50350,8470,PENDING,2024-12-28T15:30:56
18058,XLE,2128.76632,8181,NORMAL,2024-12-28T15:30:57
18059,AVGO,244.21477,4868,CLOSED,2024-12-28T15:30:58
18060,JPM,567.51890,5042,NORMAL,2024-12-28T15:30:59
18061,NSC,1399.80537,3893,PENDING,2024-12-28T15:31:00
18062,AAL,898.65058,8650,PENDING,2024-12-28T15:31:01
18063,CVS,2400.31014,4809,CLOSED,2024-12-28T15:31:02
18064,XEL,1448.99955,4705,PENDING,2024-12-28T15:31:03
18065,MS,520.55862,5060,ACTIVE,2024-12-28T15:31:04
18066,XPEV,969.50675,5669,NORMAL,2024-12-28T15:31:05
18067,DFS,1117.48783,9950,ACTIVE,2024-12-28T15:31:06
18068,CSX,1976.39411,679,ALERT,2024-12-28T15:31:07
18069,COIN,2469.75312,6750,NORMAL,2024-12-28T15:31:08
18070,IBM,1916.75858,3384,PENDING,2024-12-28T15:31:09
18071,TXN,1214.48303,2372,ALERT,2024-12-28T15:31:10
18072,CMCSA,1039.63198,6192,ALERT,2024-12-28T15:31:11
18073,DDOG,158.90200,3617,NORMAL,2024-12-28T15:31:12
18074,CAT,1100.08124,5868,NORMAL,2024-12-28T15:31:13
18075,DASH,2336.07403,6945,PENDING,2024-12-28T15:31:14
18076,KO,103.76331,9268,PENDING,2024-12-28T15:31:15
18077,PATH,2470.74211,2006,ALERT,2024-12-28T15:31:16
18078,CVS,1780.10754,5864,ACTIVE,2024-12-28T15:31:17
18079,TMUS,1266.70717,4357,ALERT,2024-12-28T15:31:18
18080,VLO,686.94668,7061,PENDING,2024-12-28T15:31:19
18081,EOG,1914.74136,4052,CLOSED,2024-12-28T15:31:20
18082,ZM,726.40048,2484,CLOSED,2024-12-28T15:31:21
18083,EQIX,939.26244,4086,PENDING,2024-12-28T15:31:22
18084,EOG,1319.60978,1700,CLOSED,2024-12-28T15:31:23
18085,QTUM,538.07905,4798,ALERT,2024-12-28T15:31:24
18086,VTI,1886.58750,8511,PENDING,2024-12-28T15:31:25
18087,AAL,237.25002,750,ACTIVE,2024-12-28T15:31:26
18088,XOM,1636.12752,5355,ACTIVE,2024-12-28T15:31:27
18089,LCID,1264.25365,3739,ALERT,2024-12-28T15:31:28
18090,COF,1814.87296,5697,ACTIVE,2024-12-28T15:31:29
18091,PATH,1146.65129,1768,ALERT,2024-12-28T15:31:30
18092,HUBS,1575.61579,954,PENDING,2024-12-28T15:31:31
18093,D,632.34831,3227,NORMAL,2024-12-28T15:31:32
18094,SOXX,1151.40735,1324,ACTIVE,2024-12-28T15:31:33
18095,KO,9.19817,119,PENDING,2024-12-28T15:31:34
18096,BIIB,580.50395,7459,NORMAL,2024-12-28T15:31:35
18097,SBAC,1821.90285,4862,ACTIVE,2024-12-28T15:31:36
18098,ES,1060.83415,7304,CLOSED,2024-12-28T15:31:37
18099,BNTX,56.71734,8610,ACTIVE,2024-12-28T15:31:38
18100,ADBE,873.99656,5902,CLOSED,2024-12-28T15:31:39
18101,CVX,1663.65412,3798,ACTIVE,2024-12-28T15:31:40
18102,XLE,1046.16104,8273,ACTIVE,2024-12-28T15:31:41
18103,ADI,289.79819,5910,ACTIVE,2024-12-28T15:31:42
18104,LCID,1503.26339,4533,PENDING,2024-12-28T15:31:43
18105,AVGO,1715.80649,7196,CLOSED,2024-12-28T15:31:44
18106,CMG,1914.08987,8289,CLOSED,2024-12-28T15:31:45
18107,WEC,789.22981,3121,NORMAL,2024-12-28T15:31:46
18108,MSFT,1547.10788,3891,PENDING,2024-12-28T15:31:47
18109,GM,97.70134,1226,PENDING,2024-12-28T15:31:48
18110,ROKU,645.62385,8392,NORMAL,2024-12-28T15:31:49
18111,WMT,343.18522,1462,ACTIVE,2024-12-28T15:31:50
18112,XLU,849.85650,6415,CLOSED,2024-12-28T15:31:51
18113,SNOW,1686.99235,7222,NORMAL,2024-12-28T15:31:52
18114,HAL,904.37110,1468,ACTIVE,2024-12-28T15:31:53
18115,ARKQ,690.50917,7313,ACTIVE,2024-12-28T15:31:54
18116,DFS,1921.06793,4433,PENDING,2024-12-28T15:31:55
18117,XLY,797.33753,7701,ALERT,2024-12-28T15:31:56
18118,TEAM,1207.01645,6029,CLOSED,2024-12-28T15:31:57
18119,PANW,1348.45313,6856,PENDING,2024-12-28T15:31:58
18120,QCOM,1937.71844,6376,NORMAL,2024-12-28T15:31:59
18121,FANG,1444.31456,3877,NORMAL,2024-12-28T15:32:00
18122,HUM,110.28212,1081,ACTIVE,2024-12-28T15:32:01
18123,QQQ,452.71608,9112,CLOSED,2024-12-28T15:32:02
18124,ELV,441.55733,7350,PENDING,2024-12-28T15:32:03
18125,SCHW,1457.67046,4950,PENDING,2024-12-28T15:32:04
18126,AMT,2158.27654,6001,CLOSED,2024-12-28T15:32:05
18127,ROBO,2102.56253,850,CLOSED,2024-12-28T15:32:06
18128,DPZ,83.28192,3220,CLOSED,2024-12-28T15:32:07
18129,FTNT,345.81604,1550,ACTIVE,2024-12-28T15:32:08
18130,NET,838.39815,3387,ALERT,2024-12-28T15:32:09
18131,MRVL,1218.58311,9593,ALERT,2024-12-28T15:32:10
18132,SNAP,2272.09393,4857,CLOSED,2024-12-28T15:32:11
18133,NSC,446.73740,1966,ALERT,2024-12-28T15:32:12
18134,PFE,1326.69203,6167,PENDING,2024-12-28T15:32:13
18135,GLD,956.98575,2668,NORMAL,2024-12-28T15:32:14
18136,ARKF,184.46070,350,NORMAL,2024-12-28T15:32:15
18137,XLU,2244.58200,7914,CLOSED,2024-12-28T15:32:16
18138,CCI,1471.83948,6770,CLOSED,2024-12-28T15:32:17
18139,JNJ,1697.87397,9409,NORMAL,2024-12-28T15:32:18
18140,CDNS,102.31699,8764,ALERT,2024-12-28T15:32:19
18141,JPM,752.30912,2127,ACTIVE,2024-12-28T15:32:20
18142,T,893.97003,9944,NORMAL,2024-12-28T15:32:21
18143,LOW,1158.75383,5076,ALERT,2024-12-28T15:32:22
18144,DAL,571.69728,8031,ALERT,2024-12-28T15:32:23
18145,SO,1096.76084,2354,ACTIVE,2024-12-28T15:32:24
18146,DAL,1909.60642,6063,CLOSED,2024-12-28T15:32:25
18147,CMG,136.01101,170,PENDING,2024-12-28T15:32:26
18148,PNC,984.26641,1840,ACTIVE,2024-12-28T15:32:27
18149,T,2415.22392,5313,ACTIVE,2024-12-28T15:32:28
18150,TSM,90.08712,8144,CLOSED,2024-12-28T15:32:29
18151,SPGI,119.40205,4652,ALERT,2024-12-28T15:32:30
18152,PATH,1379.16945,2099,ALERT,2024-12-28T15:32:31
18153,HUBS,1698.15118,6403,CLOSED,2024-12-28T15:32:32
18154,UPS,758.89927,3858,PENDING,2024-12-28T15:32:33
18155,TWTR,148.13019,8066,CLOSED,2024-12-28T15:32:34
18156,ROKU,177.12514,1538,ACTIVE,2024-12-28T15:32:35
18157,T,1402.63911,7489,CLOSED,2024-12-28T15:32:36
18158,PYPL,2341.58165,6850,CLOSED,2024-12-28T15:32:37
18159,XPEV,683.50042,250,ALERT,2024-12-28T15:32:38
18160,LI,2145.64388,6336,NORMAL,2024-12-28T15:32:39
18161,TWTR,1084.22272,9481,ALERT,2024-12-28T15:32:40
18162,DASH,1135.54760,1567,PENDING,2024-12-28T15:32:41
18163,ARKQ,1241.48827,8575,CLOSED,2024-12-28T15:32:42
18164,XLU,215.36123,2993,NORMAL,2024-12-28T15:32:43
18165,VZ,241.31737,275,CLOSED,2024-12-28T15:32:44
18166,HMC,296.69149,6041,PENDING,2024-12-28T15:32:45
18167,XLU,437.99631,9148,CLOSED,2024-12-28T15:32:46
18168,TFC,469.59289,2270,NORMAL,2024-12-28T15:32:47
18169,GE,2192.22164,5063,CLOSED,2024-12-28T15:32:48
18170,SPLK,1037.08090,8383,ACTIVE,2024-12-28T15:32:49
18171,TM,1044.40043,4683,ACTIVE,2024-12-28T15:32:50
18172,SPGI,817.56233,853,PENDING,2024-12-28T15:32:51
18173,NKE,193.38156,2697,NORMAL,2024-12-28T15:32:52
18174,VLO,333.33637,5278,ALERT,2024-12-28T15:32:53
18175,V,45.64067,5864,PENDING,2024-12-28T15:32:54
18176,CNC,712.30780,9792,ACTIVE,2024-12-28T15:32:55
18177,ASML,961.42086,9830,ALERT,2024-12-28T15:32:56
18178,D,1361.03925,8385,PENDING,2024-12-28T15:32:57
18179,WDAY,1144.51329,2303,PENDING,2024-12-28T15:32:58
18180,AMD,1089.64475,6814,ACTIVE,2024-12-28T15:32:59
18181,DLR,1557.60369,448,PENDING,2024-12-28T15:33:00
18182,KO,2004.76316,2792,ACTIVE,2024-12-28T15:33:01
18183,CMG,882.50668,8930,ALERT,2024-12-28T15:33:02
18184,HAL,185.42676,6823,ACTIVE,2024-12-28T15:33:03
18185,C,1943.16402,5014,ACTIVE,2024-12-28T15:33:04
18186,NIO,347.32756,8252,NORMAL,2024-12-28T15:33:05
18187,NFLX,2187.81820,7992,CLOSED,2024-12-28T15:33:06
18188,USB,2476.43527,2704,PENDING,2024-12-28T15:33:07
18189,NOC,1659.19501,7948,NORMAL,2024-12-28T15:33:08
18190,OXY,218.15026,6750,ALERT,2024-12-28T15:33:09
18191,MU,1242.15230,4792,CLOSED,2024-12-28T15:33:10
18192,COST,758.31858,3321,ACTIVE,2024-12-28T15:33:11
18193,DASH,1018.19629,9816,ACTIVE,2024-12-28T15:33:12
18194,PNC,1921.09388,8353,ACTIVE,2024-12-28T15:33:13
18195,SMH,2278.25254,1728,PENDING,2024-12-28T15:33:14
18196,AAPL,1197.44416,2487,NORMAL,2024-12-28T15:33:15
18197,TLT,2000.34930,5408,ACTIVE,2024-12-28T15:33:16
18198,CNC,325.10859,5672,CLOSED,2024-12-28T15:33:17
18199,HD,7.60856,320,ACTIVE,2024-12-28T15:33:18
18200,XLB,2359.41210,2443,PENDING,2024-12-28T15:33:19
18201,UNH,91.92037,639,ACTIVE,2024-12-28T15:33:20
18202,SBAC,406.44056,647,NORMAL,2024-12-28T15:33:21
18203,CVX,1065.33456,3537,CLOSED,2024-12-28T15:33:22
18204,CI,1291.81433,5980,CLOSED,2024-12-28T15:33:23
18205,XLE,255.00168,8177,ACTIVE,2024-12-28T15:33:24
18206,GOOGL,2042.97707,2964,PENDING,2024-12-28T15:33:25
18207,TSM,673.17530,9316,CLOSED,2024-12-28T15:33:26
18208,TGT,959.36566,3506,PENDING,2024-12-28T15:33:27
18209,TEAM,1554.32082,3120,ALERT,2024-12-28T15:33:28
18210,FTNT,962.05246,5229,ACTIVE,2024-12-28T15:33:29
18211,CHTR,70.80336,8766,ACTIVE,2024-12-28T15:33:30
18212,HACK,1940.68296,3581,ALERT,2024-12-28T15:33:31
18213,USO,1046.03343,1012,PENDING,2024-12-28T15:33:32
18214,CDNS,562.81649,2709,NORMAL,2024-12-28T15:33:33
18215,TLT,980.20490,3341,ACTIVE,2024-12-28T15:33:34
18216,CSCO,1578.87268,4827,CLOSED,2024-12-28T15:33:35
18217,IBM,1176.43410,4459,PENDING,2024-12-28T15:33:36
18218,MS,338.00309,1633,PENDING,2024-12-28T15:33:37
18219,XLNX,538.07759,9825,CLOSED,2024-12-28T15:33:38
18220,DIA,762.80499,5414,ACTIVE,2024-12-28T15:33:39
18221,META,1953.97259,2639,NORMAL,2024-12-28T15:33:40
18222,PINS,2032.15832,2718,ALERT,2024-12-28T15:33:41
18223,XLU,2486.39243,8227,CLOSED,2024-12-28T15:33:42
18224,XEL,1228.44325,2568,PENDING,2024-12-28T15:33:43
18225,XLY,2164.27468,4590,NORMAL,2024-12-28T15:33:44
18226,AMGN,25.71204,8421,PENDING,2024-12-28T15:33:45
18227,ROBO,1550.24433,8562,PENDING,2024-12-28T15:33:46
18228,ABBV,1766.60145,4955,CLOSED,2024-12-28T15:33:47
18229,ELV,1640.38602,6753,ALERT,2024-12-28T15:33:48
18230,VTI,1821.06910,5102,CLOSED,2024-12-28T15:33:49
18231,BA,1263.87647,5110,ALERT,2024-12-28T15:33:50
18232,JPM,1514.55946,6781,ACTIVE,2024-12-28T15:33:51
18233,SMH,989.85481,9962,CLOSED,2024-12-28T15:33:52
18234,JBLU,2291.33414,2079,NORMAL,2024-12-28T15:33:53
18235,NFLX,830.35549,8460,PENDING,2024-12-28T15:33:54
18236,OKTA,631.21819,9435,ACTIVE,2024-12-28T15:33:55
18237,DPZ,2054.80700,7708,CLOSED,2024-12-28T15:33:56
18238,CMCSA,729.06701,8662,CLOSED,2024-12-28T15:33:57
18239,IBM,328.51207,6162,PENDING,2024-12-28T15:33:58
18240,GS,1635.15653,7887,ALERT,2024-12-28T15:33:59
18241,SLB,142.72783,6639,ALERT,2024-12-28T15:34:00
18242,ARKK,973.35298,3754,ACTIVE,2024-12-28T15:34:01
18243,XLE,1546.82705,3830,ACTIVE,2024-12-28T15:34:02
18244,CMCSA,1658.75706,3673,PENDING,2024-12-28T15:34:03
18245,ARKG,1277.37260,5487,PENDING,2024-12-28T15:34:04
18246,PEP,388.77963,2579,PENDING,2024-12-28T15:34:05
18247,XLB,1391.10231,5621,CLOSED,2024-12-28T15:34:06
18248,RTX,895.76590,2625,ACTIVE,2024-12-28T15:34:07
18249,COIN,965.42255,7788,ACTIVE,2024-12-28T15:34:08
18250,BKR,1710.71410,6815,ACTIVE,2024-12-28T15:34:09
18251,XLI,171.80717,398,PENDING,2024-12-28T15:34:10
18252,GLD,904.86141,5176,NORMAL,2024-12-28T15:34:11
18253,LYFT,2228.67484,9517,PENDING,2024-12-28T15:34:12
18254,DLR,1742.16785,4283,PENDING,2024-12-28T15:34:13
18255,XLU,1763.38388,5928,ACTIVE,2024-12-28T15:34:14
18256,OXY,1088.36383,2072,ACTIVE,2024-12-28T15:34:15
18257,WFC,2284.43332,8015,PENDING,2024-12-28T15:34:16
18258,XLC,1880.61293,2860,CLOSED,2024-12-28T15:34:17
18259,NKE,352.66670,7315,ACTIVE,2024-12-28T15:34:18
18260,CVS,1419.73680,2058,NORMAL,2024-12-28T15:34:19
18261,CMCSA,2036.56038,3290,CLOSED,2024-12-28T15:34:20
18262,BOTZ,1839.16058,5587,CLOSED,2024-12-28T15:34:21
18263,SPY,1792.20434,5434,ACTIVE,2024-12-28T15:34:22
18264,ARKQ,2314.48942,8700,ACTIVE,2024-12-28T15:34:23
18265,XLY,1301.70455,5625,PENDING,2024-12-28T15:34:24
18266,BNTX,791.60136,3818,ALERT,2024-12-28T15:34:25
18267,CHTR,605.92540,8800,PENDING,2024-12-28T15:34:26
18268,LMT,829.46337,8478,ACTIVE,2024-12-28T15:34:27
18269,MCO,2059.24221,9396,NORMAL,2024-12-28T15:34:28
18270,UPS,1436.01894,4280,ACTIVE,2024-12-28T15:34:29
18271,VRTX,586.85796,1861,PENDING,2024-12-28T15:34:30
18272,SO,2480.79938,3820,NORMAL,2024-12-28T15:34:31
18273,QCOM,425.55165,6560,ALERT,2024-12-28T15:34:32
18274,TWTR,232.89193,8460,NORMAL,2024-12-28T15:34:33
18275,WFC,378.88557,7118,NORMAL,2024-12-28T15:34:34
18276,SPLK,272.57656,7477,CLOSED,2024-12-28T15:34:35
18277,CMG,344.18098,9227,ALERT,2024-12-28T15:34:36
18278,AAPL,2200.04515,1720,ALERT,2024-12-28T15:34:37
18279,QCOM,145.01588,2818,NORMAL,2024-12-28T15:34:38
18280,UPS,924.51261,1104,ACTIVE,2024-12-28T15:34:39
18281,PEP,1165.00398,7531,CLOSED,2024-12-28T15:34:40
18282,ADI,2443.77333,4702,ACTIVE,2024-12-28T15:34:41
18283,LMT,635.67628,3060,CLOSED,2024-12-28T15:34:42
18284,ARKW,119.02189,8247,CLOSED,2024-12-28T15:34:43
18285,USO,2010.06477,3192,ALERT,2024-12-28T15:34:44
18286,CRWD,1106.43170,8752,CLOSED,2024-12-28T15:34:45
18287,CRM,2106.75566,526,PENDING,2024-12-28T15:34:46
18288,COP,500.80354,4143,PENDING,2024-12-28T15:34:47
18289,RIVN,2400.45890,3106,CLOSED,2024-12-28T15:34:48
18290,NVDA,1185.52545,5758,ACTIVE,2024-12-28T15:34:49
18291,AXP,1827.26196,8945,CLOSED,2024-12-28T15:34:50
18292,YUM,1831.99050,7500,CLOSED,2024-12-28T15:34:51
18293,GS,2305.50226,9064,CLOSED,2024-12-28T15:34:52
18294,ED,849.19796,1249,ACTIVE,2024-12-28T15:34:53
18295,AIQ,2438.32742,5133,NORMAL,2024-12-28T15:34:54
18296,PLTR,949.99667,8346,ACTIVE,2024-12-28T15:34:55
18297,UAL,897.38141,1695,NORMAL,2024-12-28T15:34:56
18298,ROBO,1039.27176,4278,ACTIVE,2024-12-28T15:34:57
18299,TGT,543.83145,9481,PENDING,2024-12-28T15:34:58
18300,QTUM,418.36767,1008,PENDING,2024-12-28T15:34:59
18301,WEC,897.94259,5255,PENDING,2024-12-28T15:35:00
18302,LYFT,711.60890,2961,NORMAL,2024-12-28T15:35:01
18303,DDOG,2187.77344,9864,ACTIVE,2024-12-28T15:35:02
18304,AMAT,2330.67482,6972,ALERT,2024-12-28T15:35:03
18305,GLD,1031.10589,8948,ACTIVE,2024-12-28T15:35:04
18306,AIQ,1245.83107,2602,CLOSED,2024-12-28T15:35:05
18307,GOOGL,1994.70196,3246,PENDING,2024-12-28T15:35:06
18308,LOW,200.74394,386,ALERT,2024-12-28T15:35:07
18309,SPLK,21.25816,7870,CLOSED,2024-12-28T15:35:08
18310,TXN,1950.35516,8974,ALERT,2024-12-28T15:35:09
18311,SLV,562.93053,5758,PENDING,2024-12-28T15:35:10
18312,IWM,321.27283,9953,NORMAL,2024-12-28T15:35:11
18313,WDAY,1630.26188,6746,CLOSED,2024-12-28T15:35:12
18314,AMD,1154.25131,8077,NORMAL,2024-12-28T15:35:13
18315,IWM,2273.17037,388,ALERT,2024-12-28T15:35:14
18316,LRCX,2251.92918,1095,PENDING,2024-12-28T15:35:15
18317,XLI,1372.46678,8019,ALERT,2024-12-28T15:35:16
18318,META,362.19697,7311,PENDING,2024-12-28T15:35:17
18319,JNJ,366.94132,5757,CLOSED,2024-12-28T15:35:18
18320,CAT,1734.09644,7012,ALERT,2024-12-28T15:35:19
